Dataset 1,Dataset 2,Lag months,Pearson,Spearman,Overlapping observations,Aligned start,Aligned end
Housing Starts,Core CPI,-8,-0.010022477797088572,-0.03003267632802443,809,1958-06-01,2025-12-01
Housing Starts,Core CPI,-7,0.039742519150652765,0.022477486523673557,809,1958-07-01,2026-01-01
Housing Starts,Core CPI,-6,-0.026627020088684065,-0.035580722904974146,809,1958-08-01,2026-02-01
Housing Starts,Core CPI,-5,-0.01032323129077162,-0.005568369279685626,809,1958-09-01,2026-03-01
Housing Starts,Core CPI,-4,-0.035063586055918465,-0.033334000463378255,809,1958-10-01,2026-04-01
Housing Starts,Core CPI,-3,-0.03624933200573479,-0.027708357141201904,809,1958-11-01,2026-05-01
Housing Starts,Core CPI,-2,-0.08469253094654028,-0.0544000507544892,809,1958-12-01,2026-06-01
Housing Starts,Core CPI,-1,-0.04398264336659783,-0.03788756257311523,809,1959-01-01,2026-07-01
Housing Starts,Core CPI,0,-0.0332004985297744,-0.020418156574049693,809,1959-02-01,2026-08-01
Housing Starts,Core CPI,1,-0.06222112138839474,-0.06002348763657989,808,1959-03-01,2026-08-01
Housing Starts,Core CPI,2,-0.01723447354691029,0.00941453787007811,807,1959-04-01,2026-08-01
Housing Starts,Core CPI,3,-0.07157994470639698,-0.07273629749706349,806,1959-05-01,2026-08-01
Housing Starts,Core CPI,4,-0.02687053320233752,-0.037050682384269056,805,1959-06-01,2026-08-01
Housing Starts,Core CPI,5,-0.026768864758915482,-0.006324387300668957,804,1959-07-01,2026-08-01
Housing Starts,Core CPI,6,-0.0015637197169297331,-0.01614863621030647,803,1959-08-01,2026-08-01
Housing Starts,Core CPI,7,-0.06163871606610923,-0.04174671570863543,802,1959-09-01,2026-08-01
Housing Starts,Core CPI,8,-0.036803850756438806,-0.025616868471228228,801,1959-10-01,2026-08-01
Housing Starts,Core CPI,9,-0.015574474052146316,-0.01047143971911567,800,1959-11-01,2026-08-01
Housing Starts,Core CPI,10,0.009292014731362907,-0.0013214111426074755,799,1959-12-01,2026-08-01
Housing Starts,Core CPI,11,-0.029004594042335644,-0.024848868965091458,798,1960-01-01,2026-08-01
Housing Starts,Core CPI,12,0.0016633003021419306,-0.013456083143157892,797,1960-02-01,2026-08-01
Housing Starts,PCE Price Index,-12,-0.021717205451879655,-0.013749331621544288,799,1959-02-01,2025-08-01
Housing Starts,PCE Price Index,-11,-0.031673259006983714,-0.050491645179032436,800,1959-02-01,2025-09-01
Housing Starts,PCE Price Index,-10,-0.004309989032374083,-0.03292560298729831,801,1959-02-01,2025-10-01
Housing Starts,PCE Price Index,-9,-0.05039513459780389,-0.03901627532946075,802,1959-02-01,2025-11-01
Housing Starts,PCE Price Index,-8,-0.01747930016291735,-0.0034987627755474903,803,1959-02-01,2025-12-01
Housing Starts,PCE Price Index,-7,-0.054303657327435494,-0.036465524077652044,804,1959-02-01,2026-01-01
Housing Starts,PCE Price Index,-6,-0.05329603535172809,-0.05126997443285045,805,1959-02-01,2026-02-01
Housing Starts,PCE Price Index,-5,-0.0544415749041003,-0.053445514992949215,806,1959-02-01,2026-03-01
Housing Starts,PCE Price Index,-4,-0.06801919786227721,-0.07357670763123916,807,1959-02-01,2026-04-01
Housing Starts,PCE Price Index,-3,-0.052218194815432994,-0.03141044656954267,808,1959-02-01,2026-05-01
Housing Starts,PCE Price Index,-2,-0.08362118388362583,-0.06684984687130481,809,1959-02-01,2026-06-01
Housing Starts,PCE Price Index,-1,0.006524641663309328,-0.007300593072282094,810,1959-02-01,2026-07-01
Housing Starts,PCE Price Index,0,0.014042380798450545,-0.015683701346201815,810,1959-02-01,2026-07-01
Housing Starts,PCE Price Index,1,-0.01469232727442424,-0.0444583893469177,809,1959-03-01,2026-07-01
Housing Starts,PCE Price Index,2,0.0026266372363210454,0.013718329026313434,808,1959-04-01,2026-07-01
Housing Starts,PCE Price Index,3,-0.015956725765404627,-0.02752051329125158,807,1959-05-01,2026-07-01
Housing Starts,PCE Price Index,4,-0.045811441775323786,-0.04111198309036104,806,1959-06-01,2026-07-01
Housing Starts,PCE Price Index,5,-0.05776354219511187,-0.05100765376644117,805,1959-07-01,2026-07-01
Housing Starts,PCE Price Index,6,-0.020971966200487604,-0.010053567901037504,804,1959-08-01,2026-07-01
Housing Starts,PCE Price Index,7,-0.0004079928131434175,-0.013959151737171856,803,1959-09-01,2026-07-01
Housing Starts,PCE Price Index,8,-0.0018283520488066574,0.02252424280476284,802,1959-10-01,2026-07-01
Housing Starts,PCE Price Index,9,-0.03329147875600578,-0.018778524710237866,801,1959-11-01,2026-07-01
Housing Starts,PCE Price Index,10,-0.043235162370524854,-0.04962024915347441,800,1959-12-01,2026-07-01
Housing Starts,PCE Price Index,11,-0.04990170587082135,-0.03838066496359009,799,1960-01-01,2026-07-01
Housing Starts,PCE Price Index,12,7.5401528553700585e-06,-0.0029538181960811778,798,1960-02-01,2026-07-01
Housing Starts,Core PCE Price Index,-12,0.005858616069334498,0.0030010025808932983,799,1959-02-01,2025-08-01
Housing Starts,Core PCE Price Index,-11,-0.00957959771313483,-0.028047645096212447,800,1959-02-01,2025-09-01
Housing Starts,Core PCE Price Index,-10,0.02673555733203651,0.004255723598458939,801,1959-02-01,2025-10-01
Housing Starts,Core PCE Price Index,-9,-0.006133683957804911,-0.01973344744430331,802,1959-02-01,2025-11-01
Housing Starts,Core PCE Price Index,-8,-0.01310351213774721,-0.010198768336617182,803,1959-02-01,2025-12-01
Housing Starts,Core PCE Price Index,-7,0.002192705819038452,-0.00908427202485671,804,1959-02-01,2026-01-01
Housing Starts,Core PCE Price Index,-6,-0.020122147642593766,-0.03138844346083455,805,1959-02-01,2026-02-01
Housing Starts,Core PCE Price Index,-5,-0.014172404880066223,-0.007730106184625874,806,1959-02-01,2026-03-01
Housing Starts,Core PCE Price Index,-4,-0.03227990832524346,-0.038413034763284906,807,1959-02-01,2026-04-01
Housing Starts,Core PCE Price Index,-3,-0.04414629885665625,-0.03211882618195097,808,1959-02-01,2026-05-01
Housing Starts,Core PCE Price Index,-2,-0.05989018534451729,-0.0546025869654471,809,1959-02-01,2026-06-01
Housing Starts,Core PCE Price Index,-1,-0.02042121961104208,-0.01399016683956678,810,1959-02-01,2026-07-01
Housing Starts,Core PCE Price Index,0,0.0024779911633205057,-0.010322257865497642,810,1959-02-01,2026-07-01
Housing Starts,Core PCE Price Index,1,0.007088264258807851,-0.023545122176988984,809,1959-03-01,2026-07-01
Housing Starts,Core PCE Price Index,2,0.010544877807295187,0.017395593776549114,808,1959-04-01,2026-07-01
Housing Starts,Core PCE Price Index,3,-0.028721290768283433,-0.024741427225020683,807,1959-05-01,2026-07-01
Housing Starts,Core PCE Price Index,4,-0.05272538082633694,-0.05121379264319188,806,1959-06-01,2026-07-01
Housing Starts,Core PCE Price Index,5,-0.029829680048108438,-0.03212751210965795,805,1959-07-01,2026-07-01
Housing Starts,Core PCE Price Index,6,-0.005469323599061625,-0.008774469159110353,804,1959-08-01,2026-07-01
Housing Starts,Core PCE Price Index,7,-0.0055183488912559095,-0.004835208650221838,803,1959-09-01,2026-07-01
Housing Starts,Core PCE Price Index,8,-0.02088902809198573,0.0023420004864216784,802,1959-10-01,2026-07-01
Housing Starts,Core PCE Price Index,9,-0.03842365156941347,-0.0240648760205485,801,1959-11-01,2026-07-01
Housing Starts,Core PCE Price Index,10,-0.00608511189178664,0.002995036315823169,800,1959-12-01,2026-07-01
Housing Starts,Core PCE Price Index,11,-0.04074994690260287,-0.03357756134728089,799,1960-01-01,2026-07-01
Housing Starts,Core PCE Price Index,12,-0.0189370531354617,-0.02057216318907386,798,1960-02-01,2026-07-01
Housing Starts,Producer Prices — Final Demand,-12,-0.04251256810969003,-0.05639143023184741,189,2009-12-01,2025-08-01
Housing Starts,Producer Prices — Final Demand,-11,-0.0663463216309718,-0.03908177002070436,190,2009-12-01,2025-09-01
Housing Starts,Producer Prices — Final Demand,-10,-0.0246451421304384,-0.05755421708092241,191,2009-12-01,2025-10-01
Housing Starts,Producer Prices — Final Demand,-9,-0.017316677049979703,0.0034470144479528393,192,2009-12-01,2025-11-01
Housing Starts,Producer Prices — Final Demand,-8,0.03328348871447576,0.0688323466096797,193,2009-12-01,2025-12-01
Housing Starts,Producer Prices — Final Demand,-7,-0.10861746702082936,-0.13956125830684213,194,2009-12-01,2026-01-01
Housing Starts,Producer Prices — Final Demand,-6,-0.0009261453501434845,0.015556727157603487,195,2009-12-01,2026-02-01
Housing Starts,Producer Prices — Final Demand,-5,0.004968057748075686,-0.004767120736187408,196,2009-12-01,2026-03-01
Housing Starts,Producer Prices — Final Demand,-4,-0.06679737164650235,-0.029615002629603628,197,2009-12-01,2026-04-01
Housing Starts,Producer Prices — Final Demand,-3,-0.09935598101315882,-0.09409235624505269,198,2009-12-01,2026-05-01
Housing Starts,Producer Prices — Final Demand,-2,-0.06689047128127307,-0.04383961542251906,199,2009-12-01,2026-06-01
Housing Starts,Producer Prices — Final Demand,-1,-0.023643956391668684,-0.023666881567393428,200,2009-12-01,2026-07-01
Housing Starts,Producer Prices — Final Demand,0,0.1065529212839338,0.1072186872395627,201,2009-12-01,2026-08-01
Housing Starts,Producer Prices — Final Demand,1,-0.015487416626997296,-0.07797581644811559,201,2009-12-01,2026-08-01
Housing Starts,Producer Prices — Final Demand,2,0.06946120361047399,0.08519638783921173,201,2009-12-01,2026-08-01
Housing Starts,Producer Prices — Final Demand,3,-0.028674085120877702,-0.04730021050241801,201,2009-12-01,2026-08-01
Housing Starts,Producer Prices — Final Demand,4,-0.009205748944340892,0.009899098948681448,201,2009-12-01,2026-08-01
Housing Starts,Producer Prices — Final Demand,5,-0.01260412475325755,0.01681376402009751,201,2009-12-01,2026-08-01
Housing Starts,Producer Prices — Final Demand,6,-0.05780726921929963,-0.05982872198557885,201,2009-12-01,2026-08-01
Housing Starts,Producer Prices — Final Demand,7,0.05907301674078867,0.017990844983665127,201,2009-12-01,2026-08-01
Housing Starts,Producer Prices — Final Demand,8,0.017536879154297347,0.015126851425398083,201,2009-12-01,2026-08-01
Housing Starts,Producer Prices — Final Demand,9,0.005767436276089025,0.025962145939956386,201,2009-12-01,2026-08-01
Housing Starts,Producer Prices — Final Demand,10,-0.01673552698223957,-0.03356621139612929,201,2009-12-01,2026-08-01
Housing Starts,Producer Prices — Final Demand,11,0.004307874552998785,0.03424230894664898,201,2009-12-01,2026-08-01
Housing Starts,Producer Prices — Final Demand,12,0.018026240027421415,-0.006174285390319772,201,2009-12-01,2026-08-01
Housing Starts,Producer Prices — All Commodities,-12,-0.02382585059968261,-0.047929113052094435,811,1958-02-01,2025-08-01
Housing Starts,Producer Prices — All Commodities,-11,-0.039711144499714766,-0.0493794181424896,811,1958-03-01,2025-09-01
Housing Starts,Producer Prices — All Commodities,-10,-0.02209603247140472,-0.039750285353556555,811,1958-04-01,2025-10-01
Housing Starts,Producer Prices — All Commodities,-9,-0.06082622787722871,-0.05770016825441899,811,1958-05-01,2025-11-01
Housing Starts,Producer Prices — All Commodities,-8,-0.008294357940649064,0.0012248627671155286,811,1958-06-01,2025-12-01
Housing Starts,Producer Prices — All Commodities,-7,-0.09277121499932972,-0.07228887735921487,811,1958-07-01,2026-01-01
Housing Starts,Producer Prices — All Commodities,-6,-0.06563116424523688,-0.06447381138741808,811,1958-08-01,2026-02-01
Housing Starts,Producer Prices — All Commodities,-5,-0.039205707313309586,-0.04721297681884101,811,1958-09-01,2026-03-01
Housing Starts,Producer Prices — All Commodities,-4,-0.09439353437675715,-0.103539505929777,811,1958-10-01,2026-04-01
Housing Starts,Producer Prices — All Commodities,-3,-0.03979152902233212,-0.02914742214086617,811,1958-11-01,2026-05-01
Housing Starts,Producer Prices — All Commodities,-2,-0.07540506872091848,-0.06719016298588801,811,1958-12-01,2026-06-01
Housing Starts,Producer Prices — All Commodities,-1,0.039191933539251995,0.018313717791380562,811,1959-01-01,2026-07-01
Housing Starts,Producer Prices — All Commodities,0,0.025918768859365164,0.011491043667536043,811,1959-02-01,2026-08-01
Housing Starts,Producer Prices — All Commodities,1,-0.009310555294919165,-0.048837874153474604,810,1959-03-01,2026-08-01
Housing Starts,Producer Prices — All Commodities,2,0.03563749868849194,0.02737102522070851,809,1959-04-01,2026-08-01
Housing Starts,Producer Prices — All Commodities,3,-0.008684557698851913,-0.011850024140861332,808,1959-05-01,2026-08-01
Housing Starts,Producer Prices — All Commodities,4,-0.020700682379107497,0.00796944272219587,807,1959-06-01,2026-08-01
Housing Starts,Producer Prices — All Commodities,5,-0.0017817570420433468,-0.007024214450510559,806,1959-07-01,2026-08-01
Housing Starts,Producer Prices — All Commodities,6,-0.012067891528148333,-0.004325788290242957,805,1959-08-01,2026-08-01
Housing Starts,Producer Prices — All Commodities,7,0.02222346839260153,0.021197357984468427,804,1959-09-01,2026-08-01
Housing Starts,Producer Prices — All Commodities,8,-0.004755637403812528,-0.008314431829891224,803,1959-10-01,2026-08-01
Housing Starts,Producer Prices — All Commodities,9,-0.008789861190002647,-0.00482695509739033,802,1959-11-01,2026-08-01
Housing Starts,Producer Prices — All Commodities,10,-0.03279819975830946,-0.0497751036363765,801,1959-12-01,2026-08-01
Housing Starts,Producer Prices — All Commodities,11,0.006609218559116889,0.00849599442443733,800,1960-01-01,2026-08-01
Housing Starts,Producer Prices — All Commodities,12,-0.0038840328536159734,-0.025754580022134887,799,1960-02-01,2026-08-01
Housing Starts,Commercial & Industrial Loans,-12,-0.024951574381552395,-0.06532112299312204,811,1958-02-01,2025-08-01
Housing Starts,Commercial & Industrial Loans,-11,-0.007260406908496239,-0.06439133313923955,811,1958-03-01,2025-09-01
Housing Starts,Commercial & Industrial Loans,-10,-0.043305120652456806,-0.030152761008496693,811,1958-04-01,2025-10-01
Housing Starts,Commercial & Industrial Loans,-9,-0.04686918452302217,-0.0770573521175486,811,1958-05-01,2025-11-01
Housing Starts,Commercial & Industrial Loans,-8,-0.03625631866647228,-0.06454969887058253,811,1958-06-01,2025-12-01
Housing Starts,Commercial & Industrial Loans,-7,-0.04179548626925167,-0.0707744540946298,811,1958-07-01,2026-01-01
Housing Starts,Commercial & Industrial Loans,-6,-0.06595036530466881,-0.10544939529858241,811,1958-08-01,2026-02-01
Housing Starts,Commercial & Industrial Loans,-5,-0.05010585038342772,-0.06980442883901325,811,1958-09-01,2026-03-01
Housing Starts,Commercial & Industrial Loans,-4,-0.017224624116571805,-0.03277279768289104,811,1958-10-01,2026-04-01
Housing Starts,Commercial & Industrial Loans,-3,-0.003960919578712827,-0.07281974430914054,811,1958-11-01,2026-05-01
Housing Starts,Commercial & Industrial Loans,-2,0.004515189448243323,-0.08711569637463798,811,1958-12-01,2026-06-01
Housing Starts,Commercial & Industrial Loans,-1,-0.07738037028637752,-0.060630948465852263,811,1959-01-01,2026-07-01
Housing Starts,Commercial & Industrial Loans,0,-0.1359366735073558,-0.08159513379530955,811,1959-02-01,2026-08-01
Housing Starts,Commercial & Industrial Loans,1,-0.11708412411136583,-0.06615599088637927,810,1959-03-01,2026-08-01
Housing Starts,Commercial & Industrial Loans,2,-0.023487801644401337,-0.032383455608023075,809,1959-04-01,2026-08-01
Housing Starts,Commercial & Industrial Loans,3,0.015517279319075941,0.014561822238099095,808,1959-05-01,2026-08-01
Housing Starts,Commercial & Industrial Loans,4,0.02848161079588893,-0.010150954681287119,807,1959-06-01,2026-08-01
Housing Starts,Commercial & Industrial Loans,5,-0.00014794627571820555,0.0011851015904821797,806,1959-07-01,2026-08-01
Housing Starts,Commercial & Industrial Loans,6,-0.022811742301951564,-0.02890768616557528,805,1959-08-01,2026-08-01
Housing Starts,Commercial & Industrial Loans,7,0.020615124270411636,0.003966631154688245,804,1959-09-01,2026-08-01
Housing Starts,Commercial & Industrial Loans,8,0.030553428034249947,0.02310739403722704,803,1959-10-01,2026-08-01
Housing Starts,Commercial & Industrial Loans,9,0.014856625711487456,0.027333489270517777,802,1959-11-01,2026-08-01
Housing Starts,Commercial & Industrial Loans,10,0.017885258766943628,0.020963920145833176,801,1959-12-01,2026-08-01
Housing Starts,Commercial & Industrial Loans,11,0.014215521927531187,0.02367480957497108,800,1960-01-01,2026-08-01
Housing Starts,Commercial & Industrial Loans,12,0.04378346604995174,0.025141545312244353,799,1960-02-01,2026-08-01
Housing Starts,Consumer Credit,-12,-0.06073743112968531,-0.08190432885342136,811,1958-02-01,2025-08-01
Housing Starts,Consumer Credit,-11,0.010149498464383235,0.0033818321964629795,811,1958-03-01,2025-09-01
Housing Starts,Consumer Credit,-10,-0.02218863914235454,-0.03710611782939113,811,1958-04-01,2025-10-01
Housing Starts,Consumer Credit,-9,-0.03358906724412989,-0.0577505346376027,811,1958-05-01,2025-11-01
Housing Starts,Consumer Credit,-8,-0.03363467925512626,-0.04640893190373698,811,1958-06-01,2025-12-01
